,Black Total Pop,Population Total,White Population Total,Zip,Percentage Black Residents,Percentage POC Residents,Percentage White Residents,% of Home Purchases by Investors,% of Low-Priced Homes Purchased by Investors,Time Period
4539,2830,54517,44267,78681,0.05191041326558688,0.18801474769338,0.81198525230662,0.02178414,0.045905100000000004,2010-2014
4540,465,20061,17719,78703,0.023179303125467326,0.11674393101041824,0.8832560689895818,0.0535803,0.0921569,2010-2014
4541,1548,42770,38890,78704,0.03619359364040215,0.09071779284545245,0.9092822071545476,0.0703033,0.06450028,2010-2014
4542,7467,30955,20656,78723,0.2412211274430625,0.3327087707963172,0.6672912292036828,0.1220185,0.297848,2010-2014
4543,2356,29506,20308,78727,0.07984816647461533,0.3117332068053955,0.6882667931946045,0.0266667,0.0322581,2010-2014
4544,49,8591,7786,78730,0.005703643347689443,0.09370271214061232,0.9062972878593877,0.03353745,0.059219850000000004,2010-2014
4545,1003,26412,22428,78731,0.0379751628047857,0.15084052703316675,0.8491594729668333,0.0443252,0.050366299999999996,2010-2014
4546,489,15312,12722,78732,0.03193573667711599,0.1691483803552769,0.8308516196447231,0.028366975000000003,0.160037875,2010-2014
4547,58,9404,7854,78733,0.00616758826031476,0.1648234793704807,0.8351765206295193,0.052402699999999997,0.18903316666666667,2010-2014
4548,125,18498,16797,78734,0.006757487295923884,0.09195588712293223,0.9080441128770678,0.06204954,0.17602034,2010-2014
4549,225,17548,15559,78735,0.012821974014132665,0.11334625028493273,0.8866537497150673,0.06,0.3333333,2010-2014
4550,228,13794,12208,78738,0.01652892561983471,0.11497752646078008,0.8850224735392199,0.05711586,0.32888551999999993,2010-2014
4551,4210,45830,31566,78744,0.09186122627100153,0.3112371808858826,0.6887628191141174,0.10496346666666667,0.10733603333333334,2010-2014
4552,3496,58878,50287,78745,0.05937701688236693,0.14591188559393997,0.85408811440606,0.05499544000000001,0.10636656,2010-2014
4553,315,27960,24195,78746,0.011266094420600859,0.13465665236051505,0.865343347639485,0.0665236,0.25,2010-2014
4554,3120,44907,36837,78748,0.06947691896586278,0.1797047230943951,0.8202952769056049,0.023729899999999998,0.059519100000000005,2010-2014
4555,1438,35183,29231,78749,0.04087201205127476,0.16917261177273113,0.8308273882272689,0.022612225,0.09232435,2010-2014
4556,1026,27912,22452,78750,0.03675838349097162,0.1956147893379192,0.8043852106620808,0.02265922,0.04571718,2010-2014
4557,155,13838,11604,78751,0.01120104061280532,0.16143951438069082,0.8385604856193092,0.07191516,0.14646235999999999,2010-2014
4558,6570,53994,32767,78753,0.12168018668740971,0.3931362744008594,0.6068637255991406,0.0429688,0.0384615,2010-2014
4559,485,23442,20105,78757,0.020689360976025938,0.1423513352103063,0.8576486647896937,0.07809026,0.08367734,2010-2014
4560,5085,45134,27434,78758,0.11266451012540435,0.39216555146895915,0.6078344485310408,0.0854922,0.101626,2010-2014
4561,1703,40067,31755,78759,0.042503806124741056,0.20745251703396805,0.792547482966032,0.03038128,0.04756652,2010-2014
4562,201,17932,15967,80002,0.01120901182244033,0.10958063796564799,0.890419362034352,0.08881759999999998,0.12820772,2010-2014
4563,734,35797,30449,80003,0.02050451155124731,0.14939799424532785,0.8506020057546722,0.08566225999999999,0.17241847999999999,2010-2014
4564,349,36680,34372,80004,0.009514721919302072,0.06292257360959652,0.9370774263904035,0.0744619,0.20150942,2010-2014
4565,260,27523,25860,80005,0.009446644624495876,0.060422192348217885,0.9395778076517821,0.10162489999999999,0.34781996,2010-2014
4566,7894,43999,25209,80010,0.17941316848110184,0.42705516034455326,0.5729448396554467,0.19461996666666667,0.19482296666666668,2010-2014
4567,9531,47287,28354,80011,0.2015564531477996,0.4003848837947005,0.5996151162052995,0.1187646,0.1185967,2010-2014
4568,13202,48382,25619,80012,0.2728700756479683,0.4704848910751932,0.5295151089248068,0.11328459999999999,0.13767905,2010-2014
4569,11065,71619,48852,80013,0.1544981080439548,0.3178905039165585,0.6821094960834415,0.07382177999999999,0.12673144,2010-2014
4570,5137,37059,26777,80014,0.13861680023745918,0.2774494724628296,0.7225505275371704,0.06279175000000001,0.0793683,2010-2014
4571,6873,64819,48633,80015,0.10603372467949213,0.24971073296410007,0.7502892670358999,0.05605275999999999,0.12062667999999999,2010-2014
4572,2847,45795,36415,80016,0.06216835899115624,0.20482585435091172,0.7951741456490883,0.039796479999999995,0.19835542,2010-2014
4573,8806,33978,18435,80017,0.2591676967449526,0.457443051386191,0.542556948613809,0.11747566666666669,0.1361839333333333,2010-2014
4574,1007,49118,43016,80020,0.020501649089946658,0.12423144264831631,0.8757685573516837,0.04500178,0.15628096,2010-2014
4575,574,30705,27140,80021,0.018694023774629538,0.11610486891385763,0.8838951310861424,0.0478815,0.10028226,2010-2014
4576,1976,45663,35893,80022,0.04327354751111403,0.21395878501193522,0.7860412149880648,0.07940738,0.12732408,2010-2014
4577,350,17186,14624,80023,0.02036541370883277,0.14907482834865593,0.8509251716513441,0.043689500000000006,0.24368816,2010-2014
4578,408,27389,23840,80026,0.014896491292124576,0.1295775676366424,0.8704224323633576,0.04182708,0.0778701,2010-2014
4579,334,31946,27664,80027,0.010455143053903462,0.13403869028986415,0.8659613097101359,0.03302746,0.057553900000000005,2010-2014
4580,1146,35081,29064,80031,0.03266725577948177,0.17151734557167697,0.828482654428323,0.062617625,0.1105372,2010-2014
4581,181,24838,22917,80033,0.007287221193332797,0.07734117078669778,0.9226588292133022,0.12120140000000001,0.20806876000000002,2010-2014
4582,405,28558,27137,80104,0.014181665382729884,0.049758386441627556,0.9502416135583724,0.05446774,0.13146682,2010-2014
4583,180,12575,12002,80107,0.014314115308151094,0.04556660039761429,0.9544333996023857,0.0579666,0.19547216,2010-2014
4584,455,23949,22005,80108,0.018998705582696562,0.0811724915445321,0.9188275084554679,0.0416545,0.16482994,2010-2014
4585,356,18986,17384,80109,0.018750658379858842,0.08437796270936482,0.9156220372906352,0.0454792,0.19686715999999999,2010-2014
4586,1079,21457,16585,80110,0.05028661975113017,0.22705876870019104,0.772941231299809,0.13257170000000001,0.21328419999999998,2010-2014
4587,434,30537,25696,80111,0.014212267085830304,0.15852899760945738,0.8414710023905426,0.05699506,0.12417993999999999,2010-2014
4588,1024,30342,25847,80112,0.03374859930129853,0.1481444861907587,0.8518555138092413,0.0479702,0.066054,2010-2014
4589,936,21165,18970,80113,0.0442239546420978,0.10370895346090248,0.8962910465390975,0.1353022,0.3829542,2010-2014
4590,63,5379,5204,80118,0.011712214166201896,0.03253392823944967,0.9674660717605503,0.07061015000000001,0.061669800000000004,2010-2014
4591,651,29957,27226,80120,0.021731147978769568,0.0911640017358214,0.9088359982641786,0.06343296,0.13391812,2010-2014
4592,174,18616,17394,80121,0.009346798452943705,0.06564245810055869,0.9343575418994413,0.08699971999999999,0.26867566,2010-2014
4593,484,31230,29163,80122,0.015497918667947487,0.06618635926993277,0.9338136407300672,0.0583933,0.11014816000000001,2010-2014
4594,700,44795,39484,80123,0.01562674405625628,0.11856233954682438,0.8814376604531756,0.04447854,0.09091656000000001,2010-2014
4595,429,19276,16354,80124,0.022255654700145257,0.15158746627931108,0.8484125337206889,0.06292122000000001,0.44156594,2010-2014
4596,266,10540,9564,80125,0.02523719165085389,0.09259962049335868,0.9074003795066413,0.0556373,0.19104908,2010-2014
4597,670,41667,37678,80126,0.016079871361029112,0.09573523411812701,0.904264765881873,0.0381321,0.07365942,2010-2014
4598,537,44570,41238,80127,0.012048463091765762,0.07475880637199905,0.925241193628001,0.03411924,0.09526934000000001,2010-2014
4599,857,35691,33030,80128,0.024011655599450843,0.07455661091031351,0.9254433890896865,0.053122199999999994,0.08580735999999999,2010-2014
4600,445,28112,25665,80129,0.015829538986909506,0.08704467842914054,0.9129553215708595,0.03160975,0.06971155,2010-2014
4601,839,28764,25021,80130,0.029168404950632734,0.1301279376999026,0.8698720623000974,0.0236491,0.1875,2010-2014
4602,147,20221,18790,80132,0.007269670144898868,0.07076801345136241,0.9292319865486376,0.09470904,0.4850511,2010-2014
4603,1362,58232,52691,80134,0.02338920181343591,0.09515386728946285,0.9048461327105372,0.0468808,0.13755528,2010-2014
4604,529,30693,28624,80138,0.0172352002085166,0.06740950705372561,0.9325904929462744,0.03446555999999999,0.12177792000000001,2010-2014
4605,685,11474,10012,80202,0.05970019173784208,0.1274185114171169,0.8725814885828831,0.0811435,0.10268506,2010-2014
4606,736,20214,17300,80203,0.036410408627683785,0.14415751459384585,0.8558424854061542,0.061012620000000004,0.05832004,2010-2014
4607,2360,31133,24065,80204,0.07580380946262807,0.2270259852889217,0.7729740147110783,0.15900064,0.22819504,2010-2014
4608,7701,30956,20470,80205,0.248772451221088,0.33873885514924407,0.6612611448507559,0.15487892,0.35252628,2010-2014
4609,1009,21295,19126,80206,0.04738201455740784,0.10185489551537918,0.8981451044846208,0.08254738,0.10184984,2010-2014
4610,8755,23296,12253,80207,0.37581559065934067,0.47402987637362637,0.5259701236263736,0.18524546000000003,0.41197397999999996,2010-2014
4611,530,23413,21841,80209,0.022636996540383546,0.06714218596506216,0.9328578140349378,0.08018474,0.08816802,2010-2014
4612,724,35974,31832,80210,0.020125646300105632,0.11513871129148834,0.8848612887085117,0.12395868000000002,0.24171979999999998,2010-2014
4613,1579,32797,27385,80211,0.04814464737628442,0.16501509284385762,0.8349849071561424,0.13687908,0.33253614000000004,2010-2014
4614,514,18570,16777,80212,0.027679052234787293,0.09655358104469569,0.9034464189553043,0.13612384000000002,0.27642548,2010-2014
4615,1288,25598,22140,80214,0.05031643097116962,0.13508867880303144,0.8649113211969686,0.146055,0.22704589999999997,2010-2014
4616,193,18231,16253,80215,0.010586363885689211,0.10849651692172668,0.8915034830782733,0.09296434,0.17103146000000002,2010-2014
4617,1234,18462,16082,80218,0.066839995666775,0.1289134438305709,0.8710865561694291,0.08037401999999999,0.07232428,2010-2014
4618,1060,65449,44244,80219,0.016195816590016655,0.32399272716160676,0.6760072728383932,0.15046182,0.17709194,2010-2014
4619,4301,36162,27900,80220,0.11893700569658758,0.22847187655550028,0.7715281234444997,0.12594876,0.20195626,2010-2014
4620,451,40341,33196,80221,0.011179693116184527,0.17711509382514068,0.8228849061748593,0.13713682500000002,0.17498012500000001,2010-2014
4621,1633,20673,16731,80222,0.0789919218304068,0.19068350021767522,0.8093164997823248,0.13122654,0.19460191999999998,2010-2014
4622,1249,17912,12414,80223,0.06972979008485931,0.306945064761054,0.693054935238946,0.14172574999999998,0.183582175,2010-2014
4623,3129,17454,12528,80224,0.17927122722585082,0.2822275696115504,0.7177724303884496,0.11604329999999999,0.09630207500000001,2010-2014
4624,622,31616,28143,80226,0.019673582995951417,0.10984944331983804,0.890150556680162,0.08671308000000001,0.13428192,2010-2014
4625,487,34139,30263,80227,0.014265209877266469,0.11353583877676554,0.8864641612232345,0.0385722,0.051089725,2010-2014
4626,694,31455,28221,80228,0.022063264981719916,0.10281354315689084,0.8971864568431092,0.07222666,0.14002818,2010-2014
4627,1490,51224,42302,80229,0.029087927533968452,0.1741761674215212,0.8258238325784788,0.103010375,0.119625375,2010-2014
4628,951,8393,6826,80230,0.11330870963898487,0.1867032050518289,0.8132967949481711,0.032636475,0.111071425,2010-2014
4629,6404,34516,22932,80231,0.1855371421949241,0.33561246957932556,0.6643875304206744,0.08361286,0.1050691,2010-2014
4630,555,21642,19090,80232,0.025644579983365678,0.11791886147306163,0.8820811385269384,0.071224675,0.127542325,2010-2014
4631,937,46886,40912,80233,0.019984643603634347,0.12741543317834747,0.8725845668216525,0.075014,0.11655404999999999,2010-2014
4632,812,26289,21216,80234,0.03088744341739891,0.19297044391190232,0.8070295560880977,0.04585065,0.11387335,2010-2014
4633,513,7888,6543,80235,0.06503549695740365,0.17051217038539557,0.8294878296146044,0.09298683333333334,0.07938633333333334,2010-2014
4634,1963,18445,14807,80237,0.10642450528598536,0.19723502304147467,0.8027649769585253,0.07661074,0.06601396,2010-2014
4635,11767,43211,23643,80239,0.2723149198120849,0.4528476545324107,0.5471523454675893,0.13002543333333336,0.1437877,2010-2014
4636,921,33242,29080,80241,0.027705914204921484,0.12520305637446605,0.874796943625534,0.0354582,0.0427745,2010-2014
4637,6249,25588,16150,80247,0.24421603876817258,0.3688447709863999,0.6311552290136001,0.0775401,0.0916955,2010-2014
4638,8865,27505,13593,80249,0.32230503544810035,0.5057989456462462,0.4942010543537539,0.1075653,0.14092185000000002,2010-2014
4639,580,33835,27657,80260,0.01714201270873356,0.18259199054233777,0.8174080094576622,0.0753968,0.0765027,2010-2014
4640,285,23980,21437,80301,0.01188490408673895,0.10604670558799001,0.89395329441201,0.05026546,0.07354324000000001,2010-2014
4641,404,28003,25098,80302,0.014427025675820448,0.10373888511945151,0.8962611148805485,0.09813606,0.1290828,2010-2014
4642,431,23505,20478,80303,0.01833652414379919,0.1287811104020421,0.8712188895979579,0.055845800000000015,0.08446116,2010-2014
4643,430,26471,24162,80304,0.016244191757017114,0.08722753201616862,0.9127724679838314,0.04852336,0.05546485999999999,2010-2014
4644,238,17401,15711,80305,0.013677374863513591,0.09712085512326873,0.9028791448767313,0.0404848,0.06748182,2010-2014
4645,607,39336,36053,80401,0.015431157209680699,0.08346044335977221,0.9165395566402278,0.05979639999999999,0.11029398000000001,2010-2014
4646,77,18345,17231,80403,0.004197328972472063,0.06072499318615432,0.9392750068138457,0.038736475,0.101814825,2010-2014
4647,11,8189,7758,80421,0.0013432653559653192,0.052631578947368474,0.9473684210526315,0.046016233333333344,0.07431953333333334,2010-2014
4648,40,9546,8866,80424,0.004190236748376284,0.07123402472239682,0.9287659752776032,0.10396328000000002,0.07965439999999999,2010-2014
4649,60,8348,8090,80433,0.007187350263536177,0.030905606133205588,0.9690943938667944,0.03693286666666667,0.08806786666666666,2010-2014
4650,125,7928,6800,80435,0.015766902119071644,0.14228052472250252,0.8577194752774975,0.06866858,0.06487476,2010-2014
4651,127,23746,22845,80439,0.005348269182178051,0.03794323254442855,0.9620567674555714,0.03335518,0.07881444,2010-2014
4652,0,3345,3151,80443,0.0,0.05799701046337813,0.9420029895366219,0.08569076,0.08809506,2010-2014
4653,161,16003,15065,80465,0.010060613634943448,0.0586140098731488,0.9413859901268512,0.04129898,0.17316736,2010-2014
4654,118,16944,15841,80487,0.006964117091595845,0.06509678942398489,0.9349032105760151,0.11876148000000002,0.10970056000000002,2010-2014
4655,321,7299,6277,80498,0.04397862720920674,0.14001918070968622,0.8599808192903138,0.04230598,0.037734460000000004,2010-2014
4656,800,41201,32880,80501,0.019417004441639765,0.20196111744860556,0.7980388825513944,0.074729925,0.084102625,2010-2014
4657,522,32657,29427,80503,0.01598432189117188,0.09890681936491408,0.9010931806350859,0.043090579999999996,0.09956026,2010-2014
4658,520,48431,42977,80504,0.010736924696991597,0.11261382172575418,0.8873861782742458,0.07326204,0.14462144000000002,2010-2014
4659,115,10660,9795,80513,0.010787992495309569,0.08114446529080677,0.9188555347091932,0.108399025,0.210952425,2010-2014
4660,318,21987,19595,80516,0.014463091826988675,0.10879155864829215,0.8912084413517078,0.03493344,0.12846554,2010-2014
4661,0,9133,8934,80517,0.0,0.021789116391109142,0.9782108836088909,0.06450536,0.07273636,2010-2014
4662,1149,35697,31452,80521,0.032187578788133456,0.11891755609715104,0.881082443902849,0.0801906,0.11093685999999998,2010-2014
4663,538,32068,28318,80524,0.01677684919545965,0.11693900461519269,0.8830609953848073,0.12910678,0.31202204,2010-2014
4664,872,49259,44922,80525,0.017702348809354635,0.08804482429606775,0.9119551757039323,0.05989100000000001,0.11647112,2010-2014
4665,841,45522,41081,80526,0.01847458371776284,0.09755722507798426,0.9024427749220157,0.05410206000000001,0.10119327999999998,2010-2014
4666,324,18576,16051,80528,0.01744186046511628,0.13592807924203276,0.8640719207579672,0.04999056,0.12336947999999999,2010-2014
4667,64,13068,12305,80534,0.004897459442913988,0.05838689929599017,0.9416131007040098,0.08135534,0.43411933999999996,2010-2014
4668,553,40278,37317,80537,0.01372957942301008,0.07351407716371217,0.9264859228362878,0.07336358000000001,0.12317369999999998,2010-2014
4669,433,45636,41586,80538,0.009488123411341923,0.0887457270575861,0.9112542729424139,0.07892716,0.16279084,2010-2014
4670,59,9540,8740,80549,0.0061844863731656185,0.0838574423480084,0.9161425576519916,0.09788762000000001,0.17078127999999998,2010-2014
4671,317,22406,21187,80550,0.014147996072480585,0.05440507007051687,0.9455949299294831,0.11047752,0.4003068000000001,2010-2014
4672,753,35764,30885,80601,0.021054691868918465,0.13642210043619285,0.8635778995638071,0.06930775,0.108006325,2010-2014
4673,662,28909,25087,80602,0.022899443080009685,0.13220796291812242,0.8677920370818776,0.047311200000000005,0.19847900000000002,2010-2014
4674,240,11502,9409,80603,0.020865936358894107,0.18196835332985573,0.8180316466701443,0.0530771,0.08748156,2010-2014
4675,63,17633,15185,80620,0.003572846367606193,0.1388306017126978,0.8611693982873022,0.07074376666666667,0.10136859999999999,2010-2014
4676,86,11924,10078,80621,0.007212344850721235,0.15481382086548134,0.8451861791345187,0.06119893333333334,0.08980983333333332,2010-2014
4677,2094,50466,37083,80631,0.04149328260611104,0.2651884437046724,0.7348115562953276,0.12098369999999999,0.12988986,2010-2014
4678,695,55464,49361,80634,0.012530650512043849,0.11003533823741529,0.8899646617625847,0.08416514,0.1919209,2010-2014
4679,169,11692,10002,80640,0.014454327745466986,0.14454327745466988,0.8554567225453301,0.0822695,0.15781,2010-2014
4680,756,16370,14450,80701,0.046182040317654244,0.11728772144166155,0.8827122785583384,0.10103116000000001,0.2240745,2010-2014
4681,304,18826,17166,80751,0.016147880590672473,0.08817592690959308,0.9118240730904069,0.09980591999999999,0.20790796,2010-2014
4682,3636,28157,21279,80817,0.12913307525659695,0.24427318251234154,0.7557268174876585,0.1137752,0.231444225,2010-2014
4683,1053,24009,21266,80831,0.04385855304260902,0.11424882335790743,0.8857511766420926,0.11977432000000002,0.39751053999999997,2010-2014
4684,47,11924,11430,80863,0.003941630325394163,0.04142905065414293,0.9585709493458571,0.03497228,0.06215316,2010-2014
4685,1260,15166,11966,80903,0.08308057497032836,0.2109982856389292,0.7890017143610708,0.12687647500000002,0.21049089999999998,2010-2014
4686,457,19884,18416,80904,0.022983303158318247,0.07382820358076847,0.9261717964192315,0.08745810000000001,0.17823171999999998,2010-2014
4687,1981,17341,13399,80905,0.11423793322184418,0.22732253041923767,0.7726774695807623,0.15609115,0.253264325,2010-2014
4688,2681,36846,30619,80906,0.07276230798458448,0.1690007056396895,0.8309992943603105,0.06957062,0.15486609999999998,2010-2014
4689,1019,27265,23734,80907,0.03737392261140657,0.12950669356317623,0.8704933064368238,0.07956622,0.16623860000000001,2010-2014
4690,236,13924,12897,80908,0.01694915254237288,0.07375754093651254,0.9262424590634875,0.13314596,0.4759958,2010-2014
4691,3052,37199,28592,80909,0.08204521626925455,0.23137718755880532,0.7686228124411947,0.09651786666666666,0.1431945,2010-2014
4692,4811,29674,17019,80910,0.16212846262721575,0.4264676147469165,0.5735323852530835,0.14240730000000001,0.1626944,2010-2014
4693,3622,31912,24122,80911,0.11349962396590624,0.24410879919779394,0.7558912008022061,0.11012064000000002,0.21267482,2010-2014
4694,1998,20237,15777,80915,0.09873004892029451,0.22038839748974648,0.7796116025102535,0.10754457499999999,0.18093889999999999,2010-2014
4695,7467,38632,23622,80916,0.19328535928763718,0.38853799958583557,0.6114620004141644,0.15225405,0.197698225,2010-2014
4696,2551,30862,24539,80917,0.08265828526991122,0.20487978744086577,0.7951202125591342,0.04699105,0.0794834,2010-2014
4697,2449,48407,41525,80918,0.05059185654967257,0.1421695209370546,0.8578304790629454,0.05258135,0.15194534999999998,2010-2014
4698,1139,27701,24310,80919,0.04111764918233999,0.12241435327244499,0.877585646727555,0.077576425,0.2070092,2010-2014
4699,1943,38320,32967,80920,0.05070459290187891,0.13969206680584556,0.8603079331941544,0.034900759999999996,0.13680474,2010-2014
4700,401,19673,17627,80921,0.020383266405733746,0.10400040664870636,0.8959995933512936,0.17605096,0.8502618200000001,2010-2014
4701,2184,26905,21758,80922,0.08117450288050548,0.19130273183423152,0.8086972681657685,0.03232263333333333,0.067243,2010-2014
4702,2009,28292,23546,80923,0.07100947264244309,0.1677506008765729,0.8322493991234271,0.04996918,0.26581642,2010-2014
4703,963,29614,20557,81001,0.032518403457824,0.30583507800364695,0.694164921996353,0.09293302499999999,0.156832325,2010-2014
4704,1078,15709,10845,81003,0.0686230823095041,0.3096314214781336,0.6903685785218664,0.1727273,0.2287582,2010-2014
4705,940,25705,19531,81004,0.03656876094145108,0.2401867340984244,0.7598132659015756,0.11503200000000001,0.16032425,2010-2014
4706,780,30692,24884,81005,0.02541378860940962,0.18923497979929627,0.8107650202007037,0.0810131,0.29828765,2010-2014
4707,571,30674,26656,81007,0.01861511377714025,0.1309904153354633,0.8690095846645367,0.04856838,0.17366504,2010-2014
4708,360,10379,7743,81008,0.03468542248771558,0.2539743713267174,0.7460256286732826,0.09380322,0.37443996,2010-2014
4709,108,11593,10221,81147,0.009315966531527647,0.11834727853014748,0.8816527214698525,0.05759500000000001,0.07335897999999999,2010-2014
4710,271,29280,26490,81301,0.009255464480874318,0.09528688524590168,0.9047131147540983,0.09695224,0.13792742,2010-2014
4711,248,22235,20232,81401,0.011153586687654598,0.09008320215875876,0.9099167978412412,0.048719040000000005,0.09604826,2010-2014
4712,620,24610,21664,81501,0.02519301097114994,0.11970743600162537,0.8802925639983746,0.09200169999999999,0.13646974,2010-2014
4713,111,14656,13569,81503,0.007573689956331878,0.07416757641921401,0.925832423580786,0.10042809999999999,0.13229443999999999,2010-2014
4714,341,29628,27846,81504,0.011509383016065883,0.06014580801944103,0.939854191980559,0.06743654000000002,0.13974818,2010-2014
4715,41,8919,8207,81505,0.004596927906716,0.07982957730687301,0.920170422693127,0.07926228,0.18869034,2010-2014
4716,17,10907,10076,81506,0.00155863207114697,0.07618960300724309,0.9238103969927569,0.07400462,0.26056956,2010-2014
4717,218,15849,14790,81507,0.01375481102908701,0.06681809577891351,0.9331819042210865,0.06591622,0.25226667999999997,2010-2014
4718,280,13392,12115,81520,0.02090800477897252,0.09535543608124253,0.9046445639187575,0.0769231,0.0930233,2010-2014
4719,110,14830,13709,81521,0.007417397167902899,0.07559002022926498,0.924409979770735,0.09361181999999998,0.30920486,2010-2014
4720,231,16368,14259,81601,0.014112903225806451,0.12884897360703818,0.8711510263929618,0.067924975,0.12095652500000001,2010-2014
4721,297,10767,9644,81620,0.02758428531624408,0.1043001764651249,0.8956998235348751,0.20608074000000004,0.13551022000000001,2010-2014
4722,23,14530,12953,81623,0.0015829318651066758,0.10853406744666205,0.891465932553338,0.11464662,0.21044476000000004,2010-2014
4723,26,12425,11615,81625,0.0020925553319919516,0.06519114688128769,0.9348088531187123,0.0297619,0.0444444,2010-2014
4724,179,9493,8164,81632,0.01885599915727378,0.13999789318445166,0.8600021068155483,0.08878001999999999,0.09294308,2010-2014
4725,49,6961,6493,81647,0.007039218503088637,0.06723171958051999,0.93276828041948,0.0840697,0.137974725,2010-2014
4726,303,13431,11565,81650,0.022559749832477105,0.13893232075050255,0.8610676792494975,0.050708100000000006,0.056156166666666674,2010-2014
4727,174,5737,5238,81657,0.030329440474115392,0.08697925745162982,0.9130207425483702,0.23841779999999999,0.12535912,2010-2014
4728,1883,51575,37191,92626,0.03650993698497334,0.2788948133785749,0.7211051866214251,0.05858096,0.06142243999999999,2010-2014
4729,600,60806,36566,92627,0.009867447291385719,0.39864487057198306,0.6013551294280169,0.07105414,0.08038024,2010-2014
4730,260,26955,22901,92629,0.009645705805972918,0.15039881283620848,0.8496011871637915,0.07248502,0.06362682,2010-2014
4731,1972,59657,39762,92630,0.03305563471176894,0.3334897832609752,0.6665102167390248,0.04216525,0.057912675000000004,2010-2014
4732,191,16284,13718,92637,0.011729304839105871,0.15757799066568412,0.8424220093343159,0.0242588,0.0209059,2010-2014
4733,1037,55505,44662,92646,0.01868300153139357,0.19535177011080085,0.8046482298891992,0.027206360000000002,0.02732916,2010-2014
4734,848,59741,42817,92647,0.014194606719003699,0.283289533151437,0.716710466848563,0.047617475,0.051842425,2010-2014
4735,648,46623,36967,92648,0.013898719516118653,0.20710807970315082,0.7928919202968492,0.05200944,0.06621406,2010-2014
4736,482,32976,25622,92649,0.014616690926734595,0.22301067442988842,0.7769893255701116,0.04289785,0.04659925,2010-2014
4737,283,23668,21394,92651,0.011957072840966707,0.09607909413554161,0.9039209058644584,0.11472743333333334,0.14929973333333332,2010-2014
4738,666,28853,19874,92653,0.023082521748171766,0.31119814230755904,0.688801857692441,0.039013875,0.0443219,2010-2014
4739,1963,51370,35699,92656,0.03821296476542729,0.30506131983648044,0.6949386801635196,0.02915216,0.03966162,2010-2014
4740,50,9751,7505,92657,0.005127679212388473,0.23033535022049023,0.7696646497795098,0.0915493,0.2857143,2010-2014
4741,308,35308,30245,92660,0.008723235527359239,0.1433952645292852,0.8566047354707148,0.07659200000000001,0.1363965,2010-2014
4742,306,22772,19756,92663,0.013437554891972597,0.132443351484279,0.867556648515721,0.103184,0.05129316666666667,2010-2014
4743,273,35041,28265,92672,0.007790873548129334,0.19337347678433836,0.8066265232156616,0.051758820000000004,0.08432956,2010-2014
4744,486,29875,24381,92673,0.016267782426778243,0.18389958158995812,0.8161004184100419,0.03338418,0.07669045999999999,2010-2014
4745,274,35596,25276,92675,0.007697494100460726,0.28992021575457916,0.7100797842454208,0.054680980000000004,0.07967356,2010-2014
4746,2064,64642,49990,92677,0.0319297051452616,0.22666377896723489,0.7733362210327651,0.04756716,0.059253900000000005,2010-2014
4747,478,32822,27365,92679,0.014563402595819877,0.16626043507403576,0.8337395649259642,0.036723725,0.0497619,2010-2014
4748,1358,91204,35318,92683,0.01488969782027104,0.6127582123591071,0.38724178764089295,0.047992639999999996,0.07800454,2010-2014
4749,794,45074,35214,92688,0.01761547677153126,0.21875138660868798,0.781248613391312,0.03362194,0.04340696,2010-2014
4750,1108,48129,39267,92691,0.023021463151114713,0.18413015022128032,0.8158698497787197,0.047433039999999996,0.06469224,2010-2014
4751,968,48967,39902,92692,0.0197684154634754,0.18512467580207081,0.8148753241979292,0.03300944,0.06284142000000001,2010-2014
4752,466,24568,19459,92694,0.018967762943666557,0.20795343536307387,0.7920465646369261,0.03298514,0.042325560000000005,2010-2014
4753,581,52588,31147,92701,0.011048147866433407,0.4077165893359702,0.5922834106640298,0.1206897,0.1274131,2010-2014
4754,1113,69890,24123,92703,0.015925025039347545,0.654843325225354,0.3451566747746459,0.0633319,0.05722615,2010-2014
4755,1413,87121,46738,92704,0.01621882209800163,0.4635277372849256,0.5364722627150744,0.059379475,0.06594205,2010-2014
4756,963,46163,35491,92705,0.02086086259558521,0.23118081580486538,0.7688191841951346,0.06322404,0.11859739999999999,2010-2014
4757,226,36585,14684,92706,0.006177395107284406,0.59863331966653,0.40136668033347,0.07789583333333333,0.12337056666666667,2010-2014
4758,1013,57441,30740,92708,0.017635486847373826,0.4648421858950924,0.5351578141049076,0.03629066,0.061820059999999996,2010-2014
4759,2292,60438,33526,92780,0.037923160925245704,0.4452827691187663,0.5547172308812337,0.06289645,0.070016775,2010-2014
4760,439,22583,11762,92782,0.019439401319576673,0.47916574414382496,0.520834255856175,0.0266312,0.04074854,2010-2014
4761,2906,63883,33801,92801,0.04548941032825635,0.4708920996196171,0.5291079003803829,0.0942761,0.1090909,2010-2014
4762,886,43743,31339,92802,0.020254669318519533,0.28356537045927344,0.7164346295407266,0.1279621,0.0952381,2010-2014
4763,2637,85969,42024,92804,0.03067384754969815,0.5111726319952541,0.4888273680047459,0.06966293333333333,0.09482249999999999,2010-2014
4764,1458,70839,56375,92805,0.020581882861135815,0.20418131255381922,0.7958186874461808,0.0733688,0.10123605,2010-2014
4765,896,36323,27694,92807,0.024667566005010598,0.23756297662637993,0.7624370233736201,0.03577018,0.057832879999999996,2010-2014
